,_id,year,make,model,code
4631,{'$oid': '5f96f54a8ba96e2546165519'},2000,Porsche,Boxster,c3397
4632,{'$oid': '5f96f54a8ba96e254616551a'},2021,Porsche,Cayenne,c30904
4633,{'$oid': '5f96f54a8ba96e254616551b'},2020,Porsche,Cayenne,c29171
4634,{'$oid': '5f96f54a8ba96e254616551c'},2019,Porsche,Cayenne,c27379
4635,{'$oid': '5f96f54b8ba96e254616551d'},2018,Porsche,Cayenne,c27013
4636,{'$oid': '5f96f54b8ba96e254616551e'},2017,Porsche,Cayenne,c25936
4637,{'$oid': '5f96f54b8ba96e254616551f'},2016,Porsche,Cayenne,c24771
4638,{'$oid': '5f96f54b8ba96e2546165520'},2015,Porsche,Cayenne,c24558
4639,{'$oid': '5f96f54c8ba96e2546165521'},2014,Porsche,Cayenne,c23888
4640,{'$oid': '5f96f54c8ba96e2546165522'},2013,Porsche,Cayenne,c23427
4641,{'$oid': '5f96f54c8ba96e2546165523'},2012,Porsche,Cayenne,c22982
4642,{'$oid': '5f96f54c8ba96e2546165524'},2011,Porsche,Cayenne,c22049
4643,{'$oid': '5f96f54d8ba96e2546165525'},2010,Porsche,Cayenne,c21980
4644,{'$oid': '5f96f54d8ba96e2546165526'},2009,Porsche,Cayenne,c21615
4645,{'$oid': '5f96f54d8ba96e2546165527'},2008,Porsche,Cayenne,c8237
4646,{'$oid': '5f96f54d8ba96e2546165528'},2006,Porsche,Cayenne,c5779
4647,{'$oid': '5f96f54e8ba96e2546165529'},2005,Porsche,Cayenne,c3384
4648,{'$oid': '5f96f54e8ba96e254616552a'},2004,Porsche,Cayenne,c3388
4649,{'$oid': '5f96f54e8ba96e254616552b'},2003,Porsche,Cayenne,c3391
4650,{'$oid': '5f96f54e8ba96e254616552c'},2020,Porsche,Cayenne E-Hybrid,c29707
4651,{'$oid': '5f96f54f8ba96e254616552d'},2019,Porsche,Cayenne E-Hybrid,c27933
4652,{'$oid': '5f96f54f8ba96e254616552e'},2018,Porsche,Cayenne E-Hybrid,c29497
4653,{'$oid': '5f96f54f8ba96e254616552f'},2017,Porsche,Cayenne E-Hybrid,c29496
4654,{'$oid': '5f96f54f8ba96e2546165530'},2016,Porsche,Cayenne E-Hybrid,c29495
4655,{'$oid': '5f96f5508ba96e2546165531'},2015,Porsche,Cayenne E-Hybrid,c29529
4656,{'$oid': '5f96f5508ba96e2546165532'},2016,Porsche,Cayman,c25038
4657,{'$oid': '5f96f5508ba96e2546165533'},2015,Porsche,Cayman,c24514
4658,{'$oid': '5f96f5518ba96e2546165534'},2014,Porsche,Cayman,c23893
4659,{'$oid': '5f96f5518ba96e2546165535'},2012,Porsche,Cayman,c22963
4660,{'$oid': '5f96f5518ba96e2546165536'},2011,Porsche,Cayman,c22962
4661,{'$oid': '5f96f5518ba96e2546165537'},2010,Porsche,Cayman,c22060
4662,{'$oid': '5f96f5528ba96e2546165538'},2009,Porsche,Cayman,c21614
4663,{'$oid': '5f96f5528ba96e2546165539'},2008,Porsche,Cayman,c15478
4664,{'$oid': '5f96f5528ba96e254616553a'},2007,Porsche,Cayman,c8108
4665,{'$oid': '5f96f5528ba96e254616553b'},2006,Porsche,Cayman,c8277
4666,{'$oid': '5f96f5538ba96e254616553c'},2021,Porsche,Macan,c30905
4667,{'$oid': '5f96f5538ba96e254616553d'},2020,Porsche,Macan,c29539
4668,{'$oid': '5f96f5538ba96e254616553e'},2019,Porsche,Macan,c28692
4669,{'$oid': '5f96f5538ba96e254616553f'},2018,Porsche,Macan,c27014
4670,{'$oid': '5f96f5548ba96e2546165540'},2017,Porsche,Macan,c25796
4671,{'$oid': '5f96f5548ba96e2546165541'},2016,Porsche,Macan,c24989
4672,{'$oid': '5f96f5548ba96e2546165542'},2015,Porsche,Macan,c24310
4673,{'$oid': '5f96f5548ba96e2546165543'},2020,Porsche,Panamera,c29540
4674,{'$oid': '5f96f5558ba96e2546165544'},2019,Porsche,Panamera,c28951
4675,{'$oid': '5f96f5558ba96e2546165545'},2018,Porsche,Panamera,c26888
4676,{'$oid': '5f96f5558ba96e2546165546'},2017,Porsche,Panamera,c26263
4677,{'$oid': '5f96f5558ba96e2546165547'},2016,Porsche,Panamera,c25096
4678,{'$oid': '5f96f5568ba96e2546165548'},2015,Porsche,Panamera,c24507
4679,{'$oid': '5f96f5568ba96e2546165549'},2014,Porsche,Panamera,c24133
4680,{'$oid': '5f96f5568ba96e254616554a'},2013,Porsche,Panamera,c23332
4681,{'$oid': '5f96f5568ba96e254616554b'},2012,Porsche,Panamera,c22979
4682,{'$oid': '5f96f5578ba96e254616554c'},2011,Porsche,Panamera,c22511
4683,{'$oid': '5f96f5578ba96e254616554d'},2010,Porsche,Panamera,c21443
4684,{'$oid': '5f96f5578ba96e254616554e'},2020,Porsche,Panamera E-Hybrid,c29882
4685,{'$oid': '5f96f5578ba96e254616554f'},2019,Porsche,Panamera E-Hybrid,c29504
4686,{'$oid': '5f96f5588ba96e2546165550'},2018,Porsche,Panamera E-Hybrid,c29503
4687,{'$oid': '5f96f5588ba96e2546165551'},2016,Porsche,Panamera E-Hybrid,c29501
4688,{'$oid': '5f96f5588ba96e2546165552'},2015,Porsche,Panamera E-Hybrid,c29500
4689,{'$oid': '5f96f5588ba96e2546165553'},2014,Porsche,Panamera E-Hybrid,c29499
4690,{'$oid': '5f96f5598ba96e2546165554'},2020,Porsche,Taycan,c29774
4691,{'$oid': '5f96f5598ba96e2546165555'},2021,RAM,1500,c30502
4692,{'$oid': '5f96f5598ba96e2546165556'},2020,RAM,1500,c29344
4693,{'$oid': '5f96f5598ba96e2546165557'},2019,RAM,1500,c27482
4694,{'$oid': '5f96f55a8ba96e2546165558'},2018,RAM,1500,c26681
4695,{'$oid': '5f96f55a8ba96e2546165559'},2017,RAM,1500,c26115
4696,{'$oid': '5f96f55a8ba96e254616555a'},2016,RAM,1500,c25097
4697,{'$oid': '5f96f55b8ba96e254616555b'},2015,RAM,1500,c24687
4698,{'$oid': '5f96f55b8ba96e254616555c'},2014,RAM,1500,c24125
4699,{'$oid': '5f96f55b8ba96e254616555d'},2013,RAM,1500,c23428
4700,{'$oid': '5f96f55b8ba96e254616555e'},2012,RAM,1500,c23081
4701,{'$oid': '5f96f55c8ba96e254616555f'},2011,RAM,1500,c22895
4702,{'$oid': '5f96f55c8ba96e2546165560'},2021,RAM,2500,c30817
4703,{'$oid': '5f96f55c8ba96e2546165561'},2020,RAM,2500,c29790
4704,{'$oid': '5f96f55c8ba96e2546165562'},2019,RAM,2500,c28944
4705,{'$oid': '5f96f55d8ba96e2546165563'},2018,RAM,2500,c26682
4706,{'$oid': '5f96f55d8ba96e2546165564'},2017,RAM,2500,c26064
4707,{'$oid': '5f96f55d8ba96e2546165565'},2016,RAM,2500,c25027
4708,{'$oid': '5f96f55d8ba96e2546165566'},2015,RAM,2500,c24596
4709,{'$oid': '5f96f55e8ba96e2546165567'},2014,RAM,2500,c24157
4710,{'$oid': '5f96f55e8ba96e2546165568'},2013,RAM,2500,c23908
4711,{'$oid': '5f96f55e8ba96e2546165569'},2012,RAM,2500,c23082
4712,{'$oid': '5f96f55e8ba96e254616556a'},2011,RAM,2500,c22726
4713,{'$oid': '5f96f55f8ba96e254616556b'},2021,RAM,3500,c30814
4714,{'$oid': '5f96f55f8ba96e254616556c'},2020,RAM,3500,c29791
4715,{'$oid': '5f96f55f8ba96e254616556d'},2019,RAM,3500,c28945
4716,{'$oid': '5f96f55f8ba96e254616556e'},2018,RAM,3500,c26683
4717,{'$oid': '5f96f5608ba96e254616556f'},2017,RAM,3500,c26080
4718,{'$oid': '5f96f5608ba96e2546165570'},2016,RAM,3500,c25062
4719,{'$oid': '5f96f5608ba96e2546165571'},2015,RAM,3500,c24597
4720,{'$oid': '5f96f5608ba96e2546165572'},2014,RAM,3500,c24158
4721,{'$oid': '5f96f5618ba96e2546165573'},2013,RAM,3500,c23909
4722,{'$oid': '5f96f5618ba96e2546165574'},2012,RAM,3500,c23083
4723,{'$oid': '5f96f5618ba96e2546165575'},2011,RAM,3500,c22727
4724,{'$oid': '5f96f5618ba96e2546165576'},2020,RAM,3500 Chassis,c30315
4725,{'$oid': '5f96f5628ba96e2546165577'},2019,RAM,3500 Chassis,c30311
4726,{'$oid': '5f96f5628ba96e2546165578'},2018,RAM,3500 Chassis,c30310
4727,{'$oid': '5f96f5628ba96e2546165579'},2017,RAM,3500 Chassis,c30309
4728,{'$oid': '5f96f5628ba96e254616557a'},2016,RAM,3500 Chassis,c30308
4729,{'$oid': '5f96f5638ba96e254616557b'},2015,RAM,3500 Chassis,c30307
4730,{'$oid': '5f96f5638ba96e254616557c'},2014,RAM,3500 Chassis,c30306
4731,{'$oid': '5f96f5638ba96e254616557d'},2013,RAM,3500 Chassis,c23926
4732,{'$oid': '5f96f5638ba96e254616557e'},2012,RAM,3500 Chassis,c23929
4733,{'$oid': '5f96f5648ba96e254616557f'},2011,RAM,3500 Chassis,c23928
4734,{'$oid': '5f96f5648ba96e2546165580'},2020,RAM,5500 Chassis,c30058
4735,{'$oid': '5f96f5648ba96e2546165581'},2019,RAM,5500 Chassis,c30057
4736,{'$oid': '5f96f5648ba96e2546165582'},2018,RAM,5500 Chassis,c30056
4737,{'$oid': '5f96f5658ba96e2546165583'},2017,RAM,5500 Chassis,c30508
4738,{'$oid': '5f96f5658ba96e2546165584'},2016,RAM,5500 Chassis,c30609
4739,{'$oid': '5f96f5658ba96e2546165585'},2015,RAM,5500 Chassis,c30653
4740,{'$oid': '5f96f5658ba96e2546165586'},2014,RAM,5500 Chassis,c30045
4741,{'$oid': '5f96f5668ba96e2546165587'},2013,RAM,5500 Chassis,c30044
4742,{'$oid': '5f96f5668ba96e2546165588'},2012,RAM,5500 Chassis,c30043
4743,{'$oid': '5f96f5668ba96e2546165589'},2011,RAM,5500 Chassis,c30049
4744,{'$oid': '5f96f5668ba96e254616558a'},2015,RAM,C/V,c24570
4745,{'$oid': '5f96f5678ba96e254616558b'},2014,RAM,C/V,c24086
4746,{'$oid': '5f96f5678ba96e254616558c'},2013,RAM,C/V,c23917
4747,{'$oid': '5f96f5678ba96e254616558d'},2012,RAM,C/V,c23918
4748,{'$oid': '5f96f5678ba96e254616558e'},2021,RAM,ProMaster,c30363
4749,{'$oid': '5f96f5688ba96e254616558f'},2020,RAM,ProMaster,c29348
4750,{'$oid': '5f96f5688ba96e2546165590'},2019,RAM,ProMaster,c28159
4751,{'$oid': '5f96f5688ba96e2546165591'},2018,RAM,ProMaster,c27015
4752,{'$oid': '5f96f5688ba96e2546165592'},2017,RAM,ProMaster,c25965
4753,{'$oid': '5f96f5698ba96e2546165593'},2016,RAM,ProMaster,c24990
4754,{'$oid': '5f96f5698ba96e2546165594'},2015,RAM,ProMaster,c24571
4755,{'$oid': '5f96f5698ba96e2546165595'},2014,RAM,ProMaster,c23941
4756,{'$oid': '5f96f5698ba96e2546165596'},2021,RAM,ProMaster Chassis,c30954
4757,{'$oid': '5f96f56a8ba96e2546165597'},2020,RAM,ProMaster Chassis,c30325
4758,{'$oid': '5f96f56a8ba96e2546165598'},2019,RAM,ProMaster Chassis,c30324
4759,{'$oid': '5f96f56a8ba96e2546165599'},2018,RAM,ProMaster Chassis,c30323
4760,{'$oid': '5f96f56a8ba96e254616559a'},2017,RAM,ProMaster Chassis,c30322
4761,{'$oid': '5f96f56b8ba96e254616559b'},2016,RAM,ProMaster Chassis,c30321
4762,{'$oid': '5f96f56b8ba96e254616559c'},2015,RAM,ProMaster Chassis,c30320
4763,{'$oid': '5f96f56b8ba96e254616559d'},2014,RAM,ProMaster Chassis,c30319
4764,{'$oid': '5f96f56b8ba96e254616559e'},2020,RAM,ProMaster City,c29275
4765,{'$oid': '5f96f56c8ba96e254616559f'},2019,RAM,ProMaster City,c28170
4766,{'$oid': '5f96f56c8ba96e25461655a0'},2018,RAM,ProMaster City,c27072
4767,{'$oid': '5f96f56c8ba96e25461655a1'},2017,RAM,ProMaster City,c25997
4768,{'$oid': '5f96f56d8ba96e25461655a2'},2016,RAM,ProMaster City,c25111
4769,{'$oid': '5f96f56d8ba96e25461655a3'},2015,RAM,ProMaster City,c24635
4770,{'$oid': '5f96f56d8ba96e25461655a4'},2016,Scion,FR-S,c24953
4771,{'$oid': '5f96f56d8ba96e25461655a5'},2015,Scion,FR-S,c24476
4772,{'$oid': '5f96f56e8ba96e25461655a6'},2014,Scion,FR-S,c24059
4773,{'$oid': '5f96f56e8ba96e25461655a7'},2013,Scion,FR-S,c23315
4774,{'$oid': '5f96f56e8ba96e25461655a8'},2016,Scion,iA,c24891
4775,{'$oid': '5f96f56e8ba96e25461655a9'},2016,Scion,iM,c24892
4776,{'$oid': '5f96f56f8ba96e25461655aa'},2016,Scion,tC,c25175
4777,{'$oid': '5f96f56f8ba96e25461655ab'},2015,Scion,tC,c24477
4778,{'$oid': '5f96f56f8ba96e25461655ac'},2014,Scion,tC,c24052
4779,{'$oid': '5f96f56f8ba96e25461655ad'},2013,Scion,tC,c23440
4780,{'$oid': '5f96f5708ba96e25461655ae'},2012,Scion,tC,c23040
4781,{'$oid': '5f96f5708ba96e25461655af'},2011,Scion,tC,c22529
4782,{'$oid': '5f96f5708ba96e25461655b0'},2010,Scion,tC,c21765
4783,{'$oid': '5f96f5708ba96e25461655b1'},2009,Scion,tC,c21059
4784,{'$oid': '5f96f5718ba96e25461655b2'},2008,Scion,tC,c8279
4785,{'$oid': '5f96f5718ba96e25461655b3'},2007,Scion,tC,c8083
4786,{'$oid': '5f96f5718ba96e25461655b4'},2006,Scion,tC,c5821
4787,{'$oid': '5f96f5718ba96e25461655b5'},2005,Scion,tC,c3452
4788,{'$oid': '5f96f5728ba96e25461655b6'},2006,Scion,xA,c5822
4789,{'$oid': '5f96f5728ba96e25461655b7'},2005,Scion,xA,c3453
4790,{'$oid': '5f96f5728ba96e25461655b8'},2004,Scion,xA,c3455
4791,{'$oid': '5f96f5728ba96e25461655b9'},2015,Scion,xB,c24720
4792,{'$oid': '5f96f5738ba96e25461655ba'},2014,Scion,xB,c24299
4793,{'$oid': '5f96f5738ba96e25461655bb'},2013,Scion,xB,c23839
4794,{'$oid': '5f96f5738ba96e25461655bc'},2012,Scion,xB,c23009
4795,{'$oid': '5f96f5738ba96e25461655bd'},2011,Scion,xB,c22188
4796,{'$oid': '5f96f5748ba96e25461655be'},2010,Scion,xB,c21736
4797,{'$oid': '5f96f5748ba96e25461655bf'},2009,Scion,xB,c21058
4798,{'$oid': '5f96f5748ba96e25461655c0'},2008,Scion,xB,c8259
4799,{'$oid': '5f96f5748ba96e25461655c1'},2006,Scion,xB,c5823
4800,{'$oid': '5f96f5758ba96e25461655c2'},2005,Scion,xB,c3454
4801,{'$oid': '5f96f5758ba96e25461655c3'},2004,Scion,xB,c3456
4802,{'$oid': '5f96f5758ba96e25461655c4'},2014,Scion,xD,c24079
4803,{'$oid': '5f96f5758ba96e25461655c5'},2013,Scion,xD,c23635
4804,{'$oid': '5f96f5768ba96e25461655c6'},2012,Scion,xD,c23173
4805,{'$oid': '5f96f5768ba96e25461655c7'},2011,Scion,xD,c22594
4806,{'$oid': '5f96f5768ba96e25461655c8'},2010,Scion,xD,c21946
4807,{'$oid': '5f96f5768ba96e25461655c9'},2009,Scion,xD,c21091
4808,{'$oid': '5f96f5778ba96e25461655ca'},2008,Scion,xD,c8241
4809,{'$oid': '5f96f5778ba96e25461655cb'},2021,Subaru,Ascent,c30689
4810,{'$oid': '5f96f5778ba96e25461655cc'},2020,Subaru,Ascent,c29194
4811,{'$oid': '5f96f5778ba96e25461655cd'},2019,Subaru,Ascent,c27459
4812,{'$oid': '5f96f5788ba96e25461655ce'},2007,Subaru,B9 Tribeca,c7763
4813,{'$oid': '5f96f5788ba96e25461655cf'},2006,Subaru,B9 Tribeca,c5824
4814,{'$oid': '5f96f5788ba96e25461655d0'},2020,Subaru,BRZ,c29400
4815,{'$oid': '5f96f5788ba96e25461655d1'},2019,Subaru,BRZ,c28780
4816,{'$oid': '5f96f5798ba96e25461655d2'},2018,Subaru,BRZ,c27458
4817,{'$oid': '5f96f5798ba96e25461655d3'},2017,Subaru,BRZ,c26191
4818,{'$oid': '5f96f5798ba96e25461655d4'},2016,Subaru,BRZ,c25256
4819,{'$oid': '5f96f5798ba96e25461655d5'},2015,Subaru,BRZ,c24564
4820,{'$oid': '5f96f57a8ba96e25461655d6'},2014,Subaru,BRZ,c24201
4821,{'$oid': '5f96f57a8ba96e25461655d7'},2013,Subaru,BRZ,c23292
4822,{'$oid': '5f96f57a8ba96e25461655d8'},2021,Subaru,Crosstrek,c30774
4823,{'$oid': '5f96f57a8ba96e25461655d9'},2020,Subaru,Crosstrek,c29398
4824,{'$oid': '5f96f57b8ba96e25461655da'},2019,Subaru,Crosstrek,c28372
4825,{'$oid': '5f96f57b8ba96e25461655db'},2018,Subaru,Crosstrek,c27024
4826,{'$oid': '5f96f57b8ba96e25461655dc'},2017,Subaru,Crosstrek,c26297
4827,{'$oid': '5f96f57b8ba96e25461655dd'},2016,Subaru,Crosstrek,c25659
4828,{'$oid': '5f96f57c8ba96e25461655de'},2020,Subaru,Crosstrek Hybrid,c29399
4829,{'$oid': '5f96f57c8ba96e25461655df'},2019,Subaru,Crosstrek Hybrid,c27990
4830,{'$oid': '5f96f57c8ba96e25461655e0'},2016,Subaru,Crosstrek Hybrid,c25660
4831,{'$oid': '5f96f57c8ba96e25461655e1'},2021,Subaru,Forester,c30927
4832,{'$oid': '5f96f57d8ba96e25461655e2'},2020,Subaru,Forester,c29401
4833,{'$oid': '5f96f57d8ba96e25461655e3'},2019,Subaru,Forester,c27686
4834,{'$oid': '5f96f57d8ba96e25461655e4'},2018,Subaru,Forester,c26999
4835,{'$oid': '5f96f57d8ba96e25461655e5'},2017,Subaru,Forester,c26050
4836,{'$oid': '5f96f57e8ba96e25461655e6'},2016,Subaru,Forester,c25098
4837,{'$oid': '5f96f57e8ba96e25461655e7'},2015,Subaru,Forester,c24348
4838,{'$oid': '5f96f57e8ba96e25461655e8'},2014,Subaru,Forester,c23875
4839,{'$oid': '5f96f57e8ba96e25461655e9'},2013,Subaru,Forester,c23507
4840,{'$oid': '5f96f57f8ba96e25461655ea'},2012,Subaru,Forester,c23197
4841,{'$oid': '5f96f57f8ba96e25461655eb'},2011,Subaru,Forester,c22559
4842,{'$oid': '5f96f57f8ba96e25461655ec'},2010,Subaru,Forester,c21805
4843,{'$oid': '5f96f57f8ba96e25461655ed'},2009,Subaru,Forester,c16785
4844,{'$oid': '5f96f5808ba96e25461655ee'},2008,Subaru,Forester,c8308
4845,{'$oid': '5f96f5808ba96e25461655ef'},2007,Subaru,Forester,c7764
4846,{'$oid': '5f96f5808ba96e25461655f0'},2006,Subaru,Forester,c5826
4847,{'$oid': '5f96f5808ba96e25461655f1'},2005,Subaru,Forester,c3458
4848,{'$oid': '5f96f5818ba96e25461655f2'},2004,Subaru,Forester,c3463
4849,{'$oid': '5f96f5818ba96e25461655f3'},2003,Subaru,Forester,c3468
4850,{'$oid': '5f96f5818ba96e25461655f4'},2002,Subaru,Forester,c3472
4851,{'$oid': '5f96f5818ba96e25461655f5'},2001,Subaru,Forester,c3476
4852,{'$oid': '5f96f5828ba96e25461655f6'},2000,Subaru,Forester,c3480
4853,{'$oid': '5f96f5828ba96e25461655f7'},2021,Subaru,Impreza,c30776
4854,{'$oid': '5f96f5828ba96e25461655f8'},2020,Subaru,Impreza,c29402
4855,{'$oid': '5f96f5828ba96e25461655f9'},2019,Subaru,Impreza,c28429
4856,{'$oid': '5f96f5838ba96e25461655fa'},2018,Subaru,Impreza,c27142
4857,{'$oid': '5f96f5838ba96e25461655fb'},2017,Subaru,Impreza,c25862
4858,{'$oid': '5f96f5838ba96e25461655fc'},2016,Subaru,Impreza,c25322
4859,{'$oid': '5f96f5838ba96e25461655fd'},2015,Subaru,Impreza,c24336
4860,{'$oid': '5f96f5848ba96e25461655fe'},2014,Subaru,Impreza,c24145
4861,{'$oid': '5f96f5848ba96e25461655ff'},2013,Subaru,Impreza,c23578
4862,{'$oid': '5f96f5848ba96e2546165600'},2012,Subaru,Impreza,c23039
4863,{'$oid': '5f96f5848ba96e2546165601'},2011,Subaru,Impreza,c22388
4864,{'$oid': '5f96f5858ba96e2546165602'},2010,Subaru,Impreza,c21908
4865,{'$oid': '5f96f5858ba96e2546165603'},2009,Subaru,Impreza,c21330
4866,{'$oid': '5f96f5858ba96e2546165604'},2008,Subaru,Impreza,c13092
4867,{'$oid': '5f96f5858ba96e2546165605'},2007,Subaru,Impreza,c7765
4868,{'$oid': '5f96f5868ba96e2546165606'},2006,Subaru,Impreza,c5827
4869,{'$oid': '5f96f5868ba96e2546165607'},2005,Subaru,Impreza,c3459
4870,{'$oid': '5f96f5868ba96e2546165608'},2004,Subaru,Impreza,c3464
4871,{'$oid': '5f96f5868ba96e2546165609'},2003,Subaru,Impreza,c3469
4872,{'$oid': '5f96f5878ba96e254616560a'},2002,Subaru,Impreza,c3473
4873,{'$oid': '5f96f5878ba96e254616560b'},2001,Subaru,Impreza,c3477
4874,{'$oid': '5f96f5878ba96e254616560c'},2000,Subaru,Impreza,c3481
4875,{'$oid': '5f96f5878ba96e254616560d'},2014,Subaru,Impreza WRX,c24166
4876,{'$oid': '5f96f5888ba96e254616560e'},2013,Subaru,Impreza WRX,c23994
4877,{'$oid': '5f96f5888ba96e254616560f'},2012,Subaru,Impreza WRX,c23993
4878,{'$oid': '5f96f5888ba96e2546165610'},2011,Subaru,Impreza WRX,c23992
4879,{'$oid': '5f96f5888ba96e2546165611'},2010,Subaru,Impreza WRX,c23991
4880,{'$oid': '5f96f5898ba96e2546165612'},2009,Subaru,Impreza WRX,c23990
4881,{'$oid': '5f96f5898ba96e2546165613'},2008,Subaru,Impreza WRX,c23989
4882,{'$oid': '5f96f5898ba96e2546165614'},2007,Subaru,Impreza WRX,c23988
4883,{'$oid': '5f96f5898ba96e2546165615'},2006,Subaru,Impreza WRX,c23987
4884,{'$oid': '5f96f58a8ba96e2546165616'},2005,Subaru,Impreza WRX,c23986
4885,{'$oid': '5f96f58a8ba96e2546165617'},2004,Subaru,Impreza WRX,c23985
4886,{'$oid': '5f96f58a8ba96e2546165618'},2003,Subaru,Impreza WRX,c23984
4887,{'$oid': '5f96f58a8ba96e2546165619'},2002,Subaru,Impreza WRX,c23983
4888,{'$oid': '5f96f58b8ba96e254616561a'},2014,Subaru,Impreza WRX STI,c24176
4889,{'$oid': '5f96f58b8ba96e254616561b'},2013,Subaru,Impreza WRX STI,c23605
4890,{'$oid': '5f96f58b8ba96e254616561c'},2012,Subaru,Impreza WRX STI,c23196
4891,{'$oid': '5f96f58b8ba96e254616561d'},2011,Subaru,Impreza WRX STI,c22762
4892,{'$oid': '5f96f58c8ba96e254616561e'},2010,Subaru,Impreza WRX STI,c21909
4893,{'$oid': '5f96f58c8ba96e254616561f'},2009,Subaru,Impreza WRX STI,c22937
4894,{'$oid': '5f96f58c8ba96e2546165620'},2008,Subaru,Impreza WRX STI,c8228
4895,{'$oid': '5f96f58c8ba96e2546165621'},2007,Subaru,Impreza WRX STI,c8078
4896,{'$oid': '5f96f58d8ba96e2546165622'},2006,Subaru,Impreza WRX STI,c5828
4897,{'$oid': '5f96f58d8ba96e2546165623'},2005,Subaru,Impreza WRX STI,c5831
4898,{'$oid': '5f96f58d8ba96e2546165624'},2004,Subaru,Impreza WRX STI,c5832
4899,{'$oid': '5f96f58d8ba96e2546165625'},2021,Subaru,Legacy,c30928
4900,{'$oid': '5f96f58e8ba96e2546165626'},2020,Subaru,Legacy,c29004
4901,{'$oid': '5f96f58e8ba96e2546165627'},2019,Subaru,Legacy,c28434
4902,{'$oid': '5f96f58e8ba96e2546165628'},2018,Subaru,Legacy,c26645
4903,{'$oid': '5f96f58e8ba96e2546165629'},2017,Subaru,Legacy,c26057
4904,{'$oid': '5f96f58f8ba96e254616562a'},2016,Subaru,Legacy,c25068
4905,{'$oid': '5f96f58f8ba96e254616562b'},2015,Subaru,Legacy,c24457
4906,{'$oid': '5f96f58f8ba96e254616562c'},2014,Subaru,Legacy,c24063
4907,{'$oid': '5f96f58f8ba96e254616562d'},2013,Subaru,Legacy,c23419
4908,{'$oid': '5f96f58f8ba96e254616562e'},2012,Subaru,Legacy,c23195
4909,{'$oid': '5f96f5908ba96e254616562f'},2011,Subaru,Legacy,c22365
4910,{'$oid': '5f96f5908ba96e2546165630'},2010,Subaru,Legacy,c21645
4911,{'$oid': '5f96f5908ba96e2546165631'},2009,Subaru,Legacy,c21290
4912,{'$oid': '5f96f5908ba96e2546165632'},2008,Subaru,Legacy,c8305
4913,{'$oid': '5f96f5918ba96e2546165633'},2007,Subaru,Legacy,c7309
4914,{'$oid': '5f96f5918ba96e2546165634'},2006,Subaru,Legacy,c5829
4915,{'$oid': '5f96f5918ba96e2546165635'},2005,Subaru,Legacy,c3460
4916,{'$oid': '5f96f5918ba96e2546165636'},2004,Subaru,Legacy,c3465
4917,{'$oid': '5f96f5928ba96e2546165637'},2003,Subaru,Legacy,c3470
4918,{'$oid': '5f96f5928ba96e2546165638'},2002,Subaru,Legacy,c3474
4919,{'$oid': '5f96f5928ba96e2546165639'},2001,Subaru,Legacy,c3478
4920,{'$oid': '5f96f5928ba96e254616563a'},2000,Subaru,Legacy,c3482
4921,{'$oid': '5f96f5938ba96e254616563b'},2021,Subaru,Outback,c30929
4922,{'$oid': '5f96f5938ba96e254616563c'},2020,Subaru,Outback,c29177
4923,{'$oid': '5f96f5938ba96e254616563d'},2019,Subaru,Outback,c28435
4924,{'$oid': '5f96f5938ba96e254616563e'},2018,Subaru,Outback,c27025
4925,{'$oid': '5f96f5948ba96e254616563f'},2017,Subaru,Outback,c26058
4926,{'$oid': '5f96f5948ba96e2546165640'},2016,Subaru,Outback,c25069
4927,{'$oid': '5f96f5948ba96e2546165641'},2015,Subaru,Outback,c24458
4928,{'$oid': '5f96f5948ba96e2546165642'},2014,Subaru,Outback,c24064
4929,{'$oid': '5f96f5958ba96e2546165643'},2013,Subaru,Outback,c23420
4930,{'$oid': '5f96f5958ba96e2546165644'},2012,Subaru,Outback,c23191
4931,{'$oid': '5f96f5958ba96e2546165645'},2011,Subaru,Outback,c22366
4932,{'$oid': '5f96f5958ba96e2546165646'},2010,Subaru,Outback,c21664
4933,{'$oid': '5f96f5968ba96e2546165647'},2009,Subaru,Outback,c21288
4934,{'$oid': '5f96f5968ba96e2546165648'},2008,Subaru,Outback,c8318
4935,{'$oid': '5f96f5968ba96e2546165649'},2007,Subaru,Outback,c7766
4936,{'$oid': '5f96f5968ba96e254616564a'},2006,Subaru,Outback,c5830
4937,{'$oid': '5f96f5978ba96e254616564b'},2005,Subaru,Outback,c3461
4938,{'$oid': '5f96f5978ba96e254616564c'},2004,Subaru,Outback,c3466
4939,{'$oid': '5f96f5978ba96e254616564d'},2003,Subaru,Outback,c3471
4940,{'$oid': '5f96f5978ba96e254616564e'},2002,Subaru,Outback,c3475
4941,{'$oid': '5f96f5988ba96e254616564f'},2001,Subaru,Outback,c3479
4942,{'$oid': '5f96f5988ba96e2546165650'},2000,Subaru,Outback,c3483
4943,{'$oid': '5f96f5988ba96e2546165651'},2014,Subaru,Tribeca,c24199
4944,{'$oid': '5f96f5988ba96e2546165652'},2013,Subaru,Tribeca,c23642
4945,{'$oid': '5f96f5998ba96e2546165653'},2012,Subaru,Tribeca,c23198
4946,{'$oid': '5f96f5998ba96e2546165654'},2011,Subaru,Tribeca,c22530
4947,{'$oid': '5f96f5998ba96e2546165655'},2010,Subaru,Tribeca,c21959
4948,{'$oid': '5f96f5998ba96e2546165656'},2009,Subaru,Tribeca,c21289
4949,{'$oid': '5f96f59a8ba96e2546165657'},2008,Subaru,Tribeca,c8304
